prod_id,list_price,num_reviews,star_rating,val_star_rating,play_star_rating,review_difficulty_id,country_id
75155,109.79,56,4.6,3.9,4.6,4,15
75202,109.79,4,4.3,4.0,4.5,3,15
75180,109.79,3,4.7,3.7,5.0,4,15
75172,97.59,51,4.7,4.4,4.8,4,15
75185,97.59,6,4.3,4.4,4.2,5,15
75177,85.39,9,4.0,3.8,3.9,5,15
75178,85.39,12,4.3,3.6,4.4,3,15
75201,79.29,37,1.8,1.8,2.2,3,15
75205,73.19,14,3.5,3.3,4.0,3,15
75532,73.19,11,4.5,4.4,4.2,5,15
75204,60.99,13,4.5,4.2,4.9,3,15
75534,54.89,6,5.0,4.0,4.6,4,15
75174,54.89,27,4.6,4.1,4.6,3,15
75176,54.89,14,4.7,3.7,4.6,3,15
75200,42.69,25,4.5,4.1,4.1,3,15
75183,42.69,38,4.7,4.7,4.5,3,15
75533,42.69,4,4.8,4.0,4.8,4,15
75168,42.69,37,4.5,4.3,4.3,3,15
75199,42.69,19,2.6,1.9,3.4,3,15
75182,42.69,27,4.6,4.4,4.6,3,15
75169,42.69,32,4.4,4.4,4.4,3,15
75530,42.69,5,3.6,3.4,4.3,4,15
75173,36.59,27,4.5,4.3,4.3,3,15
75529,36.59,7,4.7,3.9,4.1,3,15
75117,36.59,12,4.5,4.4,4.4,3,15
75528,36.59,3,4.7,4.7,4.7,3,15
75531,36.59,3,4.0,4.0,3.3,2,15
75196,24.39,3,4.3,4.0,4.0,3,15
75195,24.39,4,4.5,4.5,4.5,3,15
75526,24.39,1,4.0,4.0,4.0,3,15
75198,21.95,14,4.1,4.1,4.2,3,15
75197,21.95,15,4.1,3.9,3.8,2,15
75167,21.95,40,4.7,4.8,4.5,2,15
75166,21.95,26,4.7,4.2,4.3,2,15
75193,12.19,9,4.7,4.7,4.7,3,15
75194,12.19,3,4.3,4.0,4.7,3,15
75160,12.19,6,4.8,4.8,4.8,3,15
75161,12.19,4,4.5,4.5,4.3,3,15
75208,42.69,8,4.6,4.3,4.4,3,15
75206,21.95,5,4.2,4.4,4.2,2,15
75207,21.95,6,5.0,4.4,4.6,2,15
75175,67.09,24,4.6,3.7,4.7,3,15
75181,280.59,0,,,,1,15
75192,1035.78,198,4.8,4.4,4.0,5,15
42056,402.59,143,4.7,4.3,4.2,5,15
42070,329.39,45,3.5,2.9,3.7,5,15
42055,280.59,75,4.6,4.6,3.9,5,15
42078,207.39,22,4.7,4.7,4.5,4,15
42069,170.79,19,4.9,4.7,4.5,4,15
42066,158.59,7,4.9,4.7,4.0,5,15
42064,121.99,14,4.6,4.8,4.6,5,15
42077,121.99,8,4.4,4.1,4.1,4,15
42068,109.79,12,4.8,4.6,4.0,4,15
42065,97.59,28,4.5,4.2,4.6,3,15
42076,91.49,5,4.2,4.2,3.8,4,15
42063,67.09,12,4.7,4.4,4.2,4,15
42062,67.09,8,4.8,4.3,4.7,3,15
42075,54.89,1,5.0,4.0,5.0,3,15
8293,48.79,57,4.5,3.9,4.6,3,15
42074,42.69,5,4.8,4.2,4.0,4,15
42060,30.49,10,4.8,4.6,4.6,3,15
42072,24.39,1,5.0,5.0,5.0,1,15
42073,24.39,2,4.0,3.5,4.5,3,15
42059,24.39,7,4.7,4.6,4.4,3,15
42058,24.39,2,4.0,4.0,4.5,3,15
42057,21.95,9,4.7,4.8,4.3,3,15
42071,21.95,2,5.0,5.0,5.0,5,15
42084,12.19,2,4.5,4.5,4.5,3,15
70912,195.19,20,3.8,3.3,3.5,4,15
70917,170.79,18,4.6,4.6,4.6,4,15
70909,134.19,23,4.7,4.3,4.7,4,15
70916,121.99,4,4.0,3.8,4.0,4,15
70905,85.39,20,4.8,4.3,4.6,4,15
70906,67.09,19,4.7,4.2,4.4,4,15
70914,67.09,6,4.0,3.0,3.7,4,15
70911,48.79,24,4.8,4.4,4.5,3,15
70903,48.79,18,4.2,4.4,4.2,3,15
70910,36.59,8,4.4,4.1,4.1,4,15
70901,36.59,19,4.6,4.4,4.1,3,15
70913,21.95,7,4.1,4.4,4.0,3,15
70900,21.95,18,4.7,4.6,4.5,3,15
21030,155.87,23,4.6,4.3,3.6,4,17
21035,103.87,14,4.6,4.1,3.2,5,17
21039,90.87,7,4.9,4.4,3.7,4,17
21029,77.87,24,4.7,4.3,4.4,4,17
21028,77.87,37,4.2,4.1,3.7,4,17
21034,64.87,23,4.7,4.1,3.6,4,17
21033,58.37,11,4.8,4.5,3.6,4,17
21019,51.87,53,4.6,4.4,3.2,4,17
21036,51.87,14,4.4,3.6,4.1,4,17
21032,45.37,7,4.6,4.2,4.2,3,17
17101,220.87,63,3.4,3.5,3.8,4,17
41597,45.37,14,4.6,4.9,4.5,4,17
41614,25.99,2,5.0,4.0,3.0,3,17
41613,25.99,1,5.0,5.0,5.0,2,17
41609,12.99,1,3.0,4.0,2.0,2,17
41608,12.99,1,4.0,4.0,2.0,2,17
41604,12.99,3,4.7,4.5,4.0,4,17
41605,12.99,2,5.0,5.0,3.0,3,17
41606,12.99,1,5.0,5.0,5.0,3,17
41607,12.99,1,5.0,,,1,17
41599,12.99,5,5.0,5.0,4.6,3,17
41598,12.99,3,4.0,3.0,2.7,2,17
41603,12.99,5,5.0,4.8,4.3,3,17
40270,12.99,7,4.9,4.7,3.2,3,17
41602,12.99,3,5.0,4.5,4.5,3,17
41601,12.99,2,5.0,4.0,3.5,3,17
41600,12.99,1,4.0,3.0,1.0,2,17
41611,25.99,1,5.0,5.0,3.0,3,17
41610,25.99,0,,,,1,17
40271,12.99,4,5.0,4.5,2.0,3,17
60177,12.99,2,4.5,5.0,4.5,3,17
60052,259.87,36,4.4,3.8,4.7,4,17
60162,181.87,1,5.0,4.0,5.0,4,17
60051,155.87,45,4.4,4.0,4.4,4,17
60141,142.87,10,4.7,4.0,4.2,3,17
60110,142.87,16,4.6,4.6,4.5,4,17
60161,142.87,6,4.3,4.0,4.5,4,17
60167,142.87,3,3.7,3.3,3.3,4,17
60188,129.87,1,5.0,5.0,5.0,1,17
60174,116.87,8,4.6,4.0,4.4,4,17
60169,97.37,4,5.0,4.3,5.0,4,17
60140,90.99,9,3.3,3.6,3.9,3,17
60160,71.37,3,5.0,4.7,4.7,4,17
60166,71.37,8,4.4,4.0,4.4,5,17
60173,71.37,2,4.0,2.5,4.5,4,17
60153,58.37,10,4.1,3.6,4.3,2,17
60139,58.37,10,4.0,3.3,3.9,3,17
60175,58.37,0,,,,1,17
60154,58.37,16,3.3,2.7,3.6,3,17
60186,58.37,1,5.0,4.0,4.0,4,17
60138,45.49,14,4.2,4.1,4.2,4,17
60165,45.49,2,5.0,5.0,4.5,2,17
60108,45.49,8,3.9,3.8,4.2,4,17
60159,45.49,5,4.8,4.6,4.8,3,17
60172,45.37,0,,,,1,17
60182,38.99,7,5.0,5.0,5.0,3,17
60183,38.99,7,4.7,4.7,4.4,3,17
60107,29.89,11,4.5,4.1,4.5,3,17
60137,29.89,8,4.3,4.0,4.4,3,17
10751,29.89,0,,,,1,17
60164,29.89,3,4.3,4.7,4.3,3,17
60158,29.89,5,4.4,3.8,4.3,4,17
7895,28.59,47,4.1,3.6,4.2,2,17
60180,25.99,4,5.0,5.0,5.0,4,17
60150,25.99,35,4.9,4.8,4.6,3,17
7499,25.99,89,2.5,2.2,2.9,3,17
60181,25.99,7,4.4,4.2,4.3,3,17
60179,25.99,6,3.8,4.7,4.2,3,17
60148,25.87,12,4.8,4.6,4.7,3,17
60185,22.09,1,5.0,5.0,5.0,3,17
60176,22.09,1,5.0,4.0,5.0,3,17
60157,12.99,12,4.9,4.6,4.5,3,17
60163,12.99,4,5.0,4.5,4.8,2,17
7280,12.99,85,3.5,2.3,4.1,2,17
10750,12.99,0,,,,1,17
7281,12.99,40,3.9,2.8,4.1,2,17
60171,12.99,2,5.0,,,1,17
60184,12.99,2,5.0,4.0,4.5,2,17
60178,12.99,1,5.0,4.0,4.0,3,17
60170,7.79,2,4.5,5.0,4.5,2,17
60156,7.79,5,3.6,4.2,3.8,3,17
10704,51.87,2,4.5,4.5,3.5,1,17
10696,45.37,11,4.6,4.7,4.6,3,17
10703,38.99,2,4.0,4.0,5.0,4,17
10715,38.99,0,,,,1,17
10713,29.89,2,5.0,5.0,5.0,2,17
10693,29.89,8,4.9,4.9,4.8,3,17
10692,22.09,7,4.1,4.3,4.3,3,17
10701,19.49,24,4.1,3.5,4.3,2,17
10700,10.39,46,2.6,2.5,3.2,2,17
10714,10.39,6,4.7,4.3,4.7,2,17
10706,6.49,8,4.8,5.0,4.6,2,17
10708,6.49,5,4.8,4.5,4.5,3,17
10707,6.49,4,4.5,4.3,4.3,4,17
10709,6.49,3,4.7,5.0,2.7,3,17
630,3.12,180,4.8,4.6,4.0,2,17
10698,64.87,4,5.0,5.0,5.0,3,17
31069,90.87,11,3.4,3.2,3.2,4,17
31052,90.87,23,4.9,4.3,4.7,4,17
31070,77.87,14,4.5,4.3,4.2,4,17
31081,58.37,4,4.8,4.3,4.0,4,17
31068,51.87,10,3.8,3.9,3.2,4,17
31079,45.37,5,4.4,4.2,4.0,3,17
31080,45.37,2,3.5,4.0,4.0,3,17
31066,45.37,13,4.2,4.4,4.3,3,17
31067,38.99,8,4.6,4.9,4.0,4,17
31076,29.89,1,5.0,5.0,5.0,4,17
31075,29.89,1,4.0,4.0,5.0,3,17
31074,29.89,2,5.0,5.0,4.5,3,17
31062,25.99,9,4.8,4.3,4.5,4,17
31058,22.09,27,4.7,4.7,4.5,3,17
31073,22.09,5,4.4,5.0,4.7,3,17
31056,12.99,6,4.5,4.7,4.5,3,17
31057,12.99,1,4.0,4.0,4.0,3,17
31071,12.99,1,5.0,5.0,5.0,4,17
31072,12.99,0,,,,1,17
10260,233.87,62,4.6,4.3,4.4,5,17
10256,454.87,43,4.8,4.5,3.9,5,17
10214,389.87,228,4.8,4.6,4.2,5,17
10255,324.87,99,4.8,4.5,4.7,5,17
10253,324.87,64,4.6,4.6,3.7,5,17
10257,259.87,53,4.4,4.2,4.2,5,17
10247,259.87,91,4.9,4.7,4.9,5,17
10243,220.87,202,4.9,4.7,4.7,5,17
10246,220.87,177,4.6,4.4,4.4,5,17
10251,220.87,115,4.7,4.2,4.5,5,17
10258,168.87,53,4.6,4.3,4.1,4,17
10220,142.87,337,4.7,4.5,4.3,5,17
10252,142.87,66,4.9,4.7,4.5,4,17
10242,129.87,134,4.7,4.5,4.4,4,17
10249,103.87,142,3.8,3.7,3.9,4,17
70922,389.87,19,5.0,4.9,4.9,5,17
76087,181.87,13,3.7,3.0,4.1,4,17
76086,77.87,6,5.0,4.8,5.0,4,17
70921,77.87,5,3.2,2.6,3.2,4,17
76097,58.37,5,4.8,4.8,5.0,4,17
70920,58.37,12,4.8,4.6,4.9,4,17
76098,51.87,6,4.8,4.5,4.5,3,17
70919,51.87,5,3.2,3.4,3.6,3,17
10753,45.37,1,5.0,5.0,5.0,3,17
76085,38.99,9,4.2,3.9,3.9,3,17
70918,38.99,2,4.5,4.0,4.0,1,17
76096,38.99,1,5.0,5.0,5.0,4,17
70923,116.87,9,4.8,3.5,4.4,4,17
71040,493.87,171,4.7,4.5,4.5,5,17
71042,285.87,52,4.5,4.3,3.3,4,17
41154,116.87,3,4.3,3.3,4.3,5,17
41148,97.37,5,4.0,3.8,4.0,4,17
41153,77.87,3,4.3,3.3,4.3,4,17
41150,58.37,3,4.7,4.7,4.7,3,17
41146,58.37,4,4.8,4.3,4.3,4,17
41152,58.37,3,4.3,4.3,4.7,3,17
10744,51.87,2,5.0,4.5,5.0,4,17
41145,45.37,2,5.0,4.5,5.0,4,17
10743,38.99,2,4.5,5.0,5.0,3,17
10736,38.99,3,4.7,4.7,4.7,4,17
41155,32.49,0,,,,1,17
10742,29.89,2,3.0,3.0,2.5,3,17
41151,23.39,1,5.0,5.0,5.0,4,17
40307,15.59,1,5.0,4.0,4.0,3,17
40388,15.59,1,5.0,5.0,5.0,3,17
10730,12.99,8,4.0,3.9,3.9,2,17
10733,12.99,3,4.7,5.0,4.3,3,17
10732,12.99,1,5.0,5.0,5.0,1,17
10731,12.99,3,5.0,4.3,4.3,3,17
10880,45.37,0,,,,1,17
10879,29.89,1,5.0,,,1,17
10508,168.87,22,4.1,3.7,4.6,4,17
10805,155.87,8,5.0,4.8,4.9,3,17
10840,116.87,1,5.0,4.0,4.0,3,17
10813,90.87,1,5.0,5.0,5.0,4,17
10836,90.87,0,,,,1,17
10869,90.87,0,,,,1,17
10507,77.87,11,4.7,4.4,4.9,3,17
10846,71.37,3,5.0,4.5,5.0,3,17
10864,71.37,0,,,,1,17
10841,64.87,0,,,,1,17
10835,58.37,0,,,,1,17
10844,58.37,0,,,,1,17
10827,51.87,3,5.0,5.0,5.0,2,17
10854,51.87,0,,,,1,17
10834,45.37,2,5.0,5.0,5.0,4,17
10857,45.37,1,5.0,4.0,5.0,3,17
10823,45.37,3,4.3,3.3,4.3,4,17
10876,45.37,0,,,,1,17
10868,45.37,0,,,,1,17
10878,45.37,1,5.0,5.0,5.0,2,17
10572,45.37,4,5.0,4.0,4.8,2,17
10597,38.99,4,4.8,4.7,5.0,3,17
10845,38.99,6,2.2,3.2,2.2,4,17
10839,38.99,0,,,,1,17
10863,38.99,0,,,,1,17
10865,38.99,0,,,,1,17
10871,38.99,0,,,,1,17
10592,38.87,2,5.0,5.0,5.0,2,17
10812,29.89,2,5.0,5.0,5.0,4,17
10833,29.89,2,5.0,5.0,5.0,4,17
10867,29.89,0,,,,1,17
10856,29.89,1,5.0,5.0,5.0,3,17
10877,29.89,1,4.0,4.0,3.0,1,17
10847,25.99,5,5.0,4.8,5.0,3,17
10816,25.99,6,5.0,4.7,4.8,3,17
10848,25.99,0,,,,1,17
10861,25.99,0,,,,1,17
10818,22.09,0,,,,1,17
10809,22.09,1,4.0,3.0,3.0,3,17
10862,22.09,0,,,,1,17
10843,19.49,0,,,,1,17
10832,19.49,0,,,,1,17
2304,19.49,15,4.0,3.3,4.4,3,17
10870,12.99,0,,,,1,17
10838,12.99,2,5.0,5.0,5.0,2,17
10858,12.99,0,,,,1,17
10851,6.49,0,,,,1,17
10860,6.49,0,,,,1,17
10859,6.49,0,,,,1,17
41194,90.87,2,4.5,3.0,5.0,1,17
41193,58.37,2,5.0,4.5,4.5,4,17
41192,45.37,2,4.0,3.5,4.0,4,17
41191,38.99,2,5.0,5.0,5.0,4,17
41190,22.09,2,5.0,5.0,5.0,3,17
41188,103.87,1,5.0,,,1,17
41187,71.37,6,4.3,4.2,4.5,4,17
41183,45.37,8,4.3,4.4,4.3,4,17
41186,29.89,2,5.0,3.5,5.0,4,17
41130,155.87,17,4.8,4.5,4.8,4,17
41318,129.87,4,4.8,4.0,5.0,4,17
41314,103.87,8,4.1,3.3,4.6,4,17
41317,103.87,2,4.5,5.0,5.0,5,17
41340,103.87,8,4.0,4.0,4.6,4,17
41126,97.37,5,5.0,5.0,5.0,4,17
41324,84.37,3,3.7,3.7,3.3,4,17
41339,77.87,0,,,,1,17
41313,71.37,6,4.5,4.0,4.8,3,17
41338,58.37,1,4.0,1.0,4.0,4,17
41323,58.37,4,5.0,4.5,5.0,4,17
41320,58.37,0,,,,1,17
41325,58.37,3,3.7,3.0,4.0,5,17
41335,45.37,2,5.0,5.0,5.0,5,17
41336,45.37,3,2.7,3.3,4.7,4,17
41322,45.37,2,4.5,4.5,5.0,4,17
41316,45.37,1,5.0,5.0,5.0,3,17
41311,45.37,7,4.1,3.7,3.8,3,17
41319,38.99,3,4.0,4.0,5.0,3,17
41334,38.99,1,5.0,5.0,5.0,4,17
41333,29.89,1,5.0,5.0,5.0,1,17
41332,29.89,0,,,,1,17
10749,29.89,0,,,,1,17
41315,29.89,4,4.5,4.8,5.0,3,17
41329,22.09,1,4.0,2.0,5.0,3,17
41330,22.09,0,,,,1,17
40171,19.49,2,5.0,5.0,5.0,4,17
10748,12.99,2,5.0,4.0,5.0,2,17
41328,12.99,2,5.0,5.0,4.5,3,17
41327,12.99,3,3.0,2.7,2.3,4,17
75827,493.87,130,4.8,4.7,4.7,5,17
21313,97.37,83,4.5,4.2,3.7,4,17
21310,207.87,79,5.0,4.7,4.8,4,17
21309,181.87,367,4.9,4.9,4.6,5,17
21308,71.37,23,3.3,2.7,3.6,3,17
21312,38.99,33,4.6,4.5,4.4,3,17
21314,51.87,31,4.4,3.7,4.1,3,17
10758,77.87,0,,,,1,17
10757,45.37,0,,,,1,17
10760,45.37,0,,,,1,17
10759,38.99,1,5.0,4.0,5.0,2,17
10756,32.49,0,,,,1,17
10745,77.87,1,5.0,5.0,5.0,5,17
10734,45.37,2,5.0,4.0,5.0,1,17
10754,32.49,1,4.0,4.0,5.0,1,17
10746,29.89,2,5.0,4.5,5.0,3,17
10739,29.89,2,4.5,4.0,4.5,3,17
10740,29.89,1,4.0,,,3,17
10755,29.89,0,,,,1,17
10737,22.09,2,4.5,4.0,4.0,3,17
10738,22.09,2,5.0,5.0,5.0,4,17
10761,51.87,1,5.0,4.0,5.0,2,17
75930,194.87,3,5.0,4.3,5.0,3,17
75929,116.87,2,5.0,4.0,5.0,4,17
75933,103.87,0,,,,1,17
75932,77.87,4,5.0,4.3,4.8,4,17
75931,77.87,2,3.5,2.5,3.0,3,17
75928,77.87,0,,,,1,17
75927,58.37,2,5.0,4.5,4.5,4,17
75926,38.99,3,4.7,3.7,4.3,3,17
76105,194.87,53,3.8,4.0,3.2,4,17
76108,155.87,8,5.0,4.9,4.9,4,17
76107,116.87,19,4.6,4.2,4.8,4,17
76103,58.37,3,4.0,3.7,3.7,4,17
76104,51.87,13,4.8,4.7,4.7,3,17
76102,38.99,10,4.4,4.9,4.4,3,17
76101,22.09,13,4.8,4.8,4.2,3,17
76088,90.87,6,4.3,4.0,4.7,4,17
76078,90.87,7,3.7,2.3,4.1,3,17
76084,77.87,6,4.3,4.5,4.8,3,17
76083,58.37,23,4.6,3.9,4.4,4,17
76100,51.87,7,4.7,4.8,4.7,4,17
76077,51.87,10,4.6,4.3,4.8,3,17
76082,38.99,9,3.9,4.2,3.9,3,17
76099,38.99,6,4.7,5.0,4.4,3,17
76076,38.99,10,3.7,3.9,3.9,3,17
76091,12.99,2,3.5,3.0,3.5,3,17
76090,12.99,0,,,,1,17
76089,12.99,0,,,,1,17
31313,454.87,38,4.3,3.7,4.4,5,17
45500,285.87,1,4.0,3.0,5.0,4,17
45501,142.87,6,4.3,3.0,4.0,2,17
45506,58.37,1,5.0,5.0,5.0,2,17
45508,58.37,3,5.0,3.3,5.0,4,17
45505,51.87,0,,,,1,17
45504,51.87,4,3.5,4.0,3.0,5,17
45509,51.87,0,,,,1,17
45502,45.37,2,5.0,5.0,5.0,1,17
45517,38.87,2,4.0,2.5,5.0,2,17
45503,38.87,1,5.0,,5.0,3,17
45507,29.89,0,,,,1,17
45514,22.04,0,,,,1,17
21137,363.87,11,4.5,4.2,4.3,5,17
21136,168.87,2,5.0,4.0,5.0,3,17
21134,129.87,7,4.1,3.7,4.0,4,17
21135,97.37,1,5.0,5.0,5.0,5,17
21144,90.87,4,4.8,4.3,4.7,3,17
21143,77.87,1,5.0,5.0,5.0,4,17
21142,64.87,0,,,,1,17
21130,58.37,6,4.7,4.2,4.2,3,17
21140,29.89,4,4.5,5.0,4.5,4,17
21141,29.89,2,5.0,4.5,5.0,4,17
21123,29.89,16,4.6,4.4,4.4,3,17
21129,29.89,5,4.6,4.8,5.0,4,17
21139,22.09,0,,,,1,17
21138,22.09,4,4.3,2.7,5.0,3,17
71020,5.19,13,4.8,4.0,4.3,2,17
71021,5.19,15,4.5,4.4,4.8,2,17
70357,181.87,5,2.6,1.8,2.0,5,17
72006,90.87,3,4.0,4.0,4.3,5,17
72005,71.37,0,,,,1,17
72004,58.37,3,5.0,5.0,5.0,4,17
72003,45.37,0,,,,1,17
72002,29.89,1,5.0,3.0,4.0,3,17
72001,29.89,0,,,,1,17
70620,415.87,88,4.9,4.8,4.8,5,17
70618,246.87,52,4.9,4.8,4.7,5,17
70617,142.87,15,4.8,4.8,4.5,4,17
70656,116.87,9,4.9,4.8,4.6,4,17
70616,116.87,6,4.8,4.7,4.8,4,17
70632,116.87,11,4.5,4.4,4.7,4,17
70643,103.87,6,4.2,4.2,3.8,4,17
70615,103.87,19,4.2,4.6,3.6,4,17
70613,84.37,8,4.5,4.5,4.3,4,17
70614,84.37,8,5.0,4.6,4.7,4,17
70642,71.37,2,4.0,4.5,4.5,4,17
70631,71.37,7,4.3,5.0,4.7,4,17
70612,71.37,29,4.7,4.5,4.6,4,17
70611,58.37,21,4.5,4.8,4.6,4,17
70640,58.37,0,,,,1,17
70641,58.37,4,4.8,4.3,4.3,5,17
70639,45.37,3,4.7,4.3,5.0,4,17
70608,45.37,10,4.0,3.6,3.5,3,17
70610,45.37,8,4.6,4.5,4.2,4,17
70609,45.37,6,4.3,4.2,4.4,3,17
70638,29.89,3,5.0,5.0,5.0,4,17
70629,28.59,8,3.6,4.1,4.1,3,17
70607,28.59,18,4.6,4.5,4.6,3,17
70628,16.89,1,5.0,5.0,5.0,2,17
70633,16.89,0,,,,1,17
70635,16.89,1,4.0,3.0,4.0,2,17
70637,16.89,2,5.0,3.5,5.0,3,17
70636,16.89,0,,,,1,17
70634,16.89,0,,,,1,17
70606,12.99,11,4.7,4.8,4.5,3,17
70751,285.87,61,4.8,4.3,4.6,5,17
2000430,605.74,7,4.6,3.6,4.7,3,17
2000431,579.74,8,3.4,2.9,3.7,4,17
2000409,371.74,2,5.0,5.0,5.0,3,17
2000414,28.54,10,3.9,3.3,3.9,3,17
75889,142.87,2,5.0,4.5,5.0,4,17
75888,58.37,4,4.8,4.8,5.0,4,17
75884,22.09,9,4.9,4.8,4.8,3,17
75886,22.09,3,5.0,5.0,5.0,3,17
75885,22.09,13,4.5,4.5,4.5,4,17
75887,22.09,3,5.0,5.0,5.0,3,17
75883,142.87,8,4.6,4.3,4.6,4,17
75881,51.87,12,4.8,4.4,4.5,3,17
75877,22.09,12,4.6,4.4,4.5,3,17
75880,22.09,10,4.9,4.7,4.7,3,17
75879,22.09,11,4.7,4.7,4.8,3,17
75878,22.09,19,4.9,4.8,4.7,3,17
75212,259.87,6,4.3,3.7,4.3,4,17
75211,103.87,7,4.7,3.7,5.0,4,17
75210,77.87,2,4.5,3.5,4.0,3,17
75209,45.37,4,4.8,4.3,4.5,3,17
75537,45.37,0,,,,1,17
75536,38.99,3,4.7,4.3,3.5,3,17
75535,38.99,0,,,,1,17
75159,714.87,85,3.9,3.5,4.5,5,17
75144,298.87,87,4.3,4.1,3.3,5,17
75060,285.87,201,4.8,4.5,3.9,5,17
75190,220.87,31,4.8,4.4,4.6,4,17
75189,194.87,34,4.3,3.8,4.0,5,17
75191,168.87,15,4.7,4.3,4.7,4,17
75188,168.87,23,4.6,4.0,4.7,4,17
75187,142.87,79,4.8,4.6,4.6,4,17
75102,129.87,71,4.7,4.1,4.7,4,17
75156,129.87,39,4.4,4.4,4.2,4,17
75186,129.87,5,4.8,4.4,4.8,5,17
75180,129.87,3,4.7,3.7,5.0,4,17
75179,116.87,22,4.6,3.9,4.5,4,17
75155,116.87,56,4.6,3.9,4.6,4,17
75202,116.87,4,4.3,4.0,4.5,3,17
75172,103.87,51,4.7,4.4,4.8,4,17
75185,103.87,6,4.3,4.4,4.2,5,17
75201,90.87,37,1.8,1.8,2.2,3,17
75177,90.87,9,4.0,3.8,3.9,5,17
75178,90.87,12,4.3,3.6,4.4,3,17
75532,84.37,11,4.5,4.4,4.2,5,17
75205,77.87,14,3.5,3.3,4.0,3,17
75204,58.37,13,4.5,4.2,4.9,3,17
75534,58.37,6,5.0,4.0,4.6,4,17
75174,58.37,27,4.6,4.1,4.6,3,17
75176,58.37,14,4.7,3.7,4.6,3,17
75530,51.87,5,3.6,3.4,4.3,4,17
75200,45.37,25,4.5,4.1,4.1,3,17
75173,45.37,27,4.5,4.3,4.3,3,17
75183,45.37,38,4.7,4.7,4.5,3,17
75533,45.37,4,4.8,4.0,4.8,4,17
75168,45.37,37,4.5,4.3,4.3,3,17
75199,45.37,19,2.6,1.9,3.4,3,17
75182,45.37,27,4.6,4.4,4.6,3,17
75169,45.37,32,4.4,4.4,4.4,3,17
75529,38.99,7,4.7,3.9,4.1,3,17
75528,38.99,3,4.7,4.7,4.7,3,17
75531,38.99,3,4.0,4.0,3.3,2,17
75117,38.87,12,4.5,4.4,4.4,3,17
75526,29.89,1,4.0,4.0,4.0,3,17
75196,25.99,3,4.3,4.0,4.0,3,17
75195,25.99,4,4.5,4.5,4.5,3,17
75198,22.09,14,4.1,4.1,4.2,3,17
75197,22.09,15,4.1,3.9,3.8,2,17
75167,22.09,40,4.7,4.8,4.5,2,17
75166,22.09,26,4.7,4.2,4.3,2,17
75193,12.99,9,4.7,4.7,4.7,3,17
75194,12.99,3,4.3,4.0,4.7,3,17
75160,12.99,6,4.8,4.8,4.8,3,17
75161,12.99,4,4.5,4.5,4.3,3,17
75208,45.37,8,4.6,4.3,4.4,3,17
75206,22.09,6,4.2,4.3,4.2,2,17
75207,22.09,6,5.0,4.4,4.6,2,17
75175,77.87,24,4.6,3.7,4.7,3,17
75181,298.87,0,,,,1,17
75192,1104.87,198,4.8,4.4,4.0,5,17
42056,415.87,143,4.7,4.3,4.2,5,17
42070,337.87,45,3.5,2.9,3.7,5,17
42055,324.87,75,4.6,4.6,3.9,5,17
42078,233.87,22,4.7,4.7,4.5,4,17
42069,181.87,19,4.9,4.7,4.5,4,17
42066,168.87,7,4.9,4.7,4.0,5,17
42077,142.87,8,4.4,4.1,4.1,4,17
42064,129.87,14,4.6,4.8,4.6,5,17
42068,129.87,12,4.8,4.6,4.0,4,17
42065,116.87,28,4.5,4.2,4.6,3,17
42076,103.87,5,4.2,4.2,3.8,4,17
42063,71.37,12,4.7,4.4,4.2,4,17
42062,71.37,8,4.8,4.3,4.7,3,17
42075,58.37,1,5.0,4.0,5.0,3,17
8293,51.87,57,4.5,3.9,4.6,3,17
42074,45.37,5,4.8,4.2,4.0,4,17
42060,32.49,10,4.8,4.6,4.6,3,17
42072,29.89,1,5.0,5.0,5.0,1,17
42073,29.89,2,4.0,3.5,4.5,3,17
42059,29.89,7,4.7,4.6,4.4,3,17
42058,29.89,2,4.0,4.0,4.5,3,17
42057,22.09,9,4.7,4.8,4.3,3,17
42071,22.09,2,5.0,5.0,5.0,5,17
42084,12.99,2,4.5,4.5,4.5,3,17
70912,207.87,20,3.8,3.3,3.5,4,17
70917,194.87,18,4.6,4.6,4.6,4,17
70909,142.87,23,4.7,4.3,4.7,4,17
70916,129.87,4,4.0,3.8,4.0,4,17
70905,90.87,20,4.8,4.3,4.6,4,17
70906,77.87,19,4.7,4.2,4.4,4,17
70914,77.87,6,4.0,3.0,3.7,4,17
70911,51.87,24,4.8,4.4,4.5,3,17
70903,51.87,18,4.2,4.4,4.2,3,17
70910,38.99,8,4.4,4.1,4.1,4,17
70901,38.99,19,4.6,4.4,4.1,3,17
70913,22.09,7,4.1,4.4,4.0,3,17
70900,22.09,18,4.7,4.6,4.5,3,17
21030,134.19,23,4.6,4.3,3.6,4,16
21035,97.59,14,4.6,4.1,3.2,5,16
21039,79.29,7,4.9,4.4,3.7,4,16
21029,73.19,24,4.7,4.3,4.4,4,16
21028,73.19,37,4.2,4.1,3.7,4,16
21034,60.99,23,4.7,4.1,3.6,4,16
21033,54.89,11,4.8,4.5,3.6,4,16
21036,48.79,14,4.4,3.6,4.1,4,16
21019,42.69,53,4.6,4.4,3.2,4,16
21032,42.69,7,4.6,4.2,4.2,3,16
17101,195.19,63,3.4,3.5,3.8,4,16
41597,42.69,14,4.6,4.9,4.5,4,16
41614,24.39,1,5.0,5.0,3.0,3,16
41613,24.39,1,5.0,5.0,5.0,2,16
